area_name,origin_station,time_threshold_min,station_id,station_name,line_name,travel_time_min,lon,lat,x,y
pangyo_1st_technovalley,판교역,60,632,새절,서울6호선,58.533333,126.9135899335088,37.59083692979173,192368.41637816254,554589.4333859942
pangyo_1st_technovalley,판교역,60,626,역촌,서울6호선,58.533333,126.92290682752925,37.60628390892164,193192.6755077359,556303.1607096347
pangyo_1st_technovalley,판교역,60,152,회룡,의정부경전철,58.616667,127.0470531636638,37.72501316442311,204148.17971406228,569479.1872104723
pangyo_1st_technovalley,판교역,60,908,신풍,신안산선급행,58.633333,126.90605117672447,37.50044075089052,191692.5814312848,544557.1873825267
pangyo_1st_technovalley,판교역,60,221,미아사거리,동북선,58.75,127.03057611730884,37.60846441340084,202699.79112162295,556542.8177733421
pangyo_1st_technovalley,판교역,60,677,천왕,서울7호선,58.75,126.83867517110164,37.48673932957743,185732.25311093742,543044.5868343276
pangyo_1st_technovalley,판교역,60,479,백석,서울3호선,58.8,126.78799615103276,37.64306023472994,181289.2782240255,560403.2895251804
pangyo_1st_technovalley,판교역,60,484,삼송,서울3호선,58.866667,126.89549454506393,37.653152567101166,190777.96434656976,561507.431790603
pangyo_1st_technovalley,판교역,60,467,신정네거리,서울2호선,58.966667,126.85291351093804,37.52019202360079,186997.31123052473,546755.345027097
pangyo_1st_technovalley,판교역,60,869,가좌,경의중앙선,59.066667,126.91484637455451,37.56888524685466,192477.17472238623,552152.9460696967
pangyo_1st_technovalley,판교역,60,37,대곡,서해선,59.3,126.80971694247032,37.6315193723656,183203.683815792,559118.2615166632
pangyo_1st_technovalley,판교역,60,91,홍대입구,경의중앙선,59.3,126.92711676704472,37.55749659897202,193560.21214712894,550888.0284380943
pangyo_1st_technovalley,판교역,60,179,둔전,용인경전철,59.3,127.21361954461663,37.26720607366618,218947.90044684813,518688.91431550856
pangyo_1st_technovalley,판교역,60,108,구리,경의중앙선,59.316667,127.14300635358433,37.6031145359872,212627.99428417406,555958.216602101
pangyo_1st_technovalley,판교역,60,421,광명,서울1호선,59.333333,126.8853967036718,37.4177783112054,189855.04961220297,535384.8104747018
pangyo_1st_technovalley,판교역,60,466,까치산,서울2호선,59.383333,126.84688932629948,37.53139310583104,186466.78660554945,547999.37624111
pangyo_1st_technovalley,판교역,60,379,지행,서울1호선,59.7,127.05582165925696,37.89258267033157,204910.09689403887,588078.6330698065
pangyo_1st_technovalley,판교역,60,613,상일동,서울5호선,59.733333,127.16566050187812,37.55664771393591,214637.53537898153,550804.2141773205
pangyo_1st_technovalley,판교역,60,187,삼양사거리,우이신설경전철,59.766667,127.02052830871898,37.62127586934903,201812.28496325223,557964.5096053665
pangyo_1st_technovalley,판교역,60,745,신방화,서울9호선,59.8,126.81694853560047,37.56754450875388,183828.17719192215,552016.4818209161
pangyo_1st_technovalley,판교역,60,83,대곡,경의중앙선,59.8,126.8098727135928,37.63191815759094,183217.52344977477,559162.4946891872
pangyo_1st_technovalley,판교역,60,133,별내,경춘선,59.816667,127.12727921321871,37.64219936214101,211233.3457546954,560294.2199689263
pangyo_1st_technovalley,판교역,60,153,범골,의정부경전철,59.866667,127.04367521892088,37.72879492163151,203850.18625977973,569898.7851787977
pangyo_1st_technovalley,판교역,60,635,월드컵경기장,서울6호선,59.883333,126.89906444681452,37.569592247612064,191083.01755657216,552232.7954337479
pangyo_1st_technovalley,판교역,60,61,시흥사거리,신안산선,59.95,126.90050843048068,37.45472970379196,191197.10412307462,539484.3746787966
pangyo_1st_technovalley,판교역,60,338,온수,서울1호선,59.966667,126.8238933061918,37.49244945064322,184426.11308201682,543680.6787098981
wirye_plan_area,남위례역,30,735,남위례,서울8호선,0.0,127.13969234334893,37.46249121266242,212358.53684047298,540350.311127827
wirye_plan_area,남위례역,30,723,산성,서울8호선,1.666667,127.1499895659972,37.45687166092399,213270.52237866347,539728.0181882225
wirye_plan_area,남위례역,30,724,복정,서울8호선,1.833333,127.12676817610888,37.470868178941465,211213.88808775824,541278.4239671334
wirye_plan_area,남위례역,30,725,장지,서울8호선,3.5,127.12621866852548,37.47858602461259,211164.1306704346,542134.9363733239
wirye_plan_area,남위례역,30,722,남한산성입구,서울8호선,4.333333,127.16003270270654,37.45203498104027,214160.01438231516,539192.6750561103
wirye_plan_area,남위례역,30,726,문정,서울8호선,5.0,127.12239054688452,37.48599958850546,210824.46092328243,542957.2969012362
wirye_plan_area,남위례역,30,239,남위례,위례선,5.5,127.13948214978772,37.46275421160215,212339.89785247465,540379.4728825322
wirye_plan_area,남위례역,30,721,단대오거리,서울8호선,6.0,127.15672440797957,37.44508841834457,213868.57194640272,538421.210568585
wirye_plan_area,남위례역,30,803,복정,분당선,6.5,127.126555484368,37.47088919380632,211195.07027576305,541280.7310312241
wirye_plan_area,남위례역,30,727,가락시장,서울8호선,6.5,127.11815833405204,37.49313536324696,210449.1615172304,543748.7962592622
wirye_plan_area,남위례역,30,238,위례트램스퀘어,위례선,7.166667,127.14180744696384,37.46718144424226,212544.87579466714,540871.1429401787
wirye_plan_area,남위례역,30,241,복정,위례선,7.333333,127.1270278105517,37.47088445717129,211236.8528729369,541280.2615775759
wirye_plan_area,남위례역,30,720,신흥,서울8호선,7.5,127.14760299428023,37.440910752121255,213062.14207555077,537956.2445324227
wirye_plan_area,남위례역,30,728,송파,서울8호선,8.333333,127.11245977050264,37.499453281817736,209944.37932763508,544449.3859222594
wirye_plan_area,남위례역,30,237,위례역사공원,위례선,8.5,127.14201372859924,37.47018745174672,212562.6212901078,541204.7967961855
wirye_plan_area,남위례역,30,719,수진,서울8호선,9.0,127.14085740225366,37.43749374732599,212465.75667868584,537576.091345933
wirye_plan_area,남위례역,30,802,가천대,분당선,9.5,127.1266911670322,37.44886491716168,211210.3600909792,538836.3530373116
wirye_plan_area,남위례역,30,240,위례스마트시티,위례선,9.583333,127.13472877737894,37.46901415690397,211918.37600782295,541073.6300661976
wirye_plan_area,남위례역,30,729,석촌,서울8호선,10.0,127.1072024211311,37.505234569854736,209478.76137503935,545090.4920080592
wirye_plan_area,남위례역,30,236,위례중앙광장,위례선,10.0,127.14225556910638,37.47415273575992,212583.3499014258,541644.9224820584
wirye_plan_area,남위례역,30,804,수서,분당선,10.5,127.10179180251572,37.487183508394914,209002.5247956375,543086.5274274613
wirye_plan_area,남위례역,30,718,모란,서울8호선,11.0,127.12979700679932,37.43401380632197,211487.4527682334,537188.4615473535
wirye_plan_area,남위례역,30,235,위례별,위례선,11.033333,127.14306219365102,37.477464296284296,212654.1423109359,542012.5696489409
wirye_plan_area,남위례역,30,516,가락시장,서울3호선,11.166667,127.1176994968518,37.49224072819765,210408.70904714483,543649.4526006386
wirye_plan_area,남위례역,30,801,태평,분당선,11.5,127.12780338697468,37.4397579701397,211310.14647431532,537825.7417633232
wirye_plan_area,남위례역,30,234,위례호수공원,위례선,12.05,127.14328724257729,37.48075810498525,212673.4920743366,542378.1689861241
wirye_plan_area,남위례역,30,730,잠실,서울8호선,12.333333,127.10320255466382,37.51422780237127,209124.0012283694,546088.230944805
wirye_plan_area,남위례역,30,517,경찰병원,서울3호선,12.666667,127.12438262870327,37.49583762756161,210999.20193465025,544049.421592523
wirye_plan_area,남위례역,30,233,덕수고등학교,위례선,13.3,127.14567481680112,37.48490567223692,212883.95651980228,542838.8182689981
wirye_plan_area,남위례역,30,800,모란,분당선,13.5,127.12906689217004,37.432299307382586,211423.0957908957,536998.087692357
wirye_plan_area,남위례역,30,515,수서,서울3호선,13.666667,127.1020946489058,37.48744612229928,209029.2771020779,543115.7031180791
wirye_plan_area,남위례역,30,518,오금,서울3호선,14.166667,127.12842533949964,37.50230020627933,211355.72181237262,544767.1644981389
wirye_plan_area,남위례역,30,731,몽촌토성,서울8호선,14.166667,127.11286618903804,37.51782512393169,209977.8716648804,546488.4692795654
wirye_plan_area,남위례역,30,232,위례솔,위례선,14.433333,127.14951410971696,37.487554822477,213223.04939447512,543133.3714868306
wirye_plan_area,남위례역,30,805,대모산입구,분당선,14.5,127.07272520536556,37.49139885544521,206431.49659327947,543551.9929504927
wirye_plan_area,남위례역,30,231,북위례,위례선,15.583333,127.15381650003032,37.489901472632816,213603.12811246834,543394.4319643266
wirye_plan_area,남위례역,30,806,개포동,분당선,15.833333,127.06603356695186,37.48909188383677,205839.89711657923,543295.5132432455
wirye_plan_area,남위례역,30,514,일원,서울3호선,16.166667,127.0842561048024,37.48389237561364,207451.98430139723,542719.7227611504
wirye_plan_area,남위례역,30,774,석촌,서울9호선,16.166667,127.10690960060364,37.50505930875045,209452.89248354378,545071.010818132
wirye_plan_area,남위례역,30,799,야탑,분당선,16.5,127.1286852017904,37.41180416352642,211392.41874202606,534723.374786168
wirye_plan_area,남위례역,30,732,강동구청,서울8호선,16.666667,127.1205230881743,37.53041250323172,210652.98579929862,547886.3513461581
wirye_plan_area,남위례역,30,230,마천,위례선,17.1,127.15165039494376,37.49409143960419,213410.81418129447,543859.1529812095
wirye_plan_area,남위례역,30,883,석촌,서울9호선급행,17.166667,127.10677442004425,37.50520387554385,209440.9216789192,545087.042309411
wirye_plan_area,남위례역,30,451,잠실,서울2호선,17.333333,127.10041380810402,37.5133366015627,208877.5573312333,545989.0521575582
wirye_plan_area,남위례역,30,807,구룡,분당선,17.666667,127.05959630216212,37.48702793012337,205270.74124561946,543066.0617099694
wirye_plan_area,남위례역,30,773,석촌고분,서울9호선,17.983333,127.09697063884455,37.50248404349023,208574.38881982004,544784.2375289107
wirye_plan_area,남위례역,30,513,대청,서울3호선,18.166667,127.07965438746068,37.49351094157151,207044.08465801863,543786.9028490874
wirye_plan_area,남위례역,30,775,송파나루,서울9호선,18.2,127.1122200644706,37.51030427208916,209921.74694585172,545653.6814794868
wirye_plan_area,남위례역,30,733,천호,서울8호선,18.5,127.12322157745128,37.538017360102174,210890.3983426871,548730.7063519051
wirye_plan_area,남위례역,30,622,오금,서울5호선,18.666667,127.12789900357716,37.502175504672856,211309.20053064384,544753.2608445992
wirye_plan_area,남위례역,30,808,도곡,분당선,19.0,127.05528972002826,37.49126963926923,204889.58740289265,543536.603238563
wirye_plan_area,남위례역,30,798,이매,분당선,19.0,127.12828907263012,37.39642775541209,211359.6707253735,533016.771659351
wirye_plan_area,남위례역,30,452,잠실나루,서울2호선,19.333333,127.10378518773568,37.52071866422928,209174.71635098694,546808.6915722984
wirye_plan_area,남위례역,30,450,잠실새내,서울2호선,19.333333,127.08578361601803,37.51162337532623,207584.27913018884,545797.625971368
wirye_plan_area,남위례역,30,772,삼전,서울9호선,20.083333,127.0870865662072,37.504639986996615,207700.1925434112,545022.6649106635
wirye_plan_area,남위례역,30,512,학여울,서울3호선,20.166667,127.07121516297254,37.49685981421995,206297.49653910982,544157.9860053974
wirye_plan_area,남위례역,30,776,한성백제,서울9호선,20.35,127.11527498699265,37.51526192266898,210191.1687230323,546204.244413741
wirye_plan_area,남위례역,30,809,한티,분당선,20.5,127.05289869433383,37.496292233946704,204677.82199365043,544093.9241054715
wirye_plan_area,남위례역,30,623,개롱,서울5호선,20.5,127.13507764191463,37.49793804469948,211944.63180918433,544283.8442037288
wirye_plan_area,남위례역,30,621,방이,서울5호선,20.5,127.1260296858776,37.50863811844353,211142.94939450867,545470.3053227807
wirye_plan_area,남위례역,30,797,서현,분당선,20.833333,127.12345491196908,37.38502792700807,210933.2733739239,531750.990037986
wirye_plan_area,남위례역,30,734,암사,서울8호선,20.833333,127.12752631532123,37.55013385216643,211269.02991861477,550075.998066817
wirye_plan_area,남위례역,30,449,종합운동장,서울2호선,21.333333,127.0738741898419,37.51114024667451,206531.38792136285,545743.11153201
wirye_plan_area,남위례역,30,882,종합운동장,서울9호선급행,21.333333,127.07610376624258,37.51175432363645,206728.4548316606,545811.4233592725
wirye_plan_area,남위례역,30,884,올림픽공원,서울9호선급행,21.416667,127.13105462314178,37.51633991834076,211586.04020333037,546325.7145625938
wirye_plan_area,남위례역,30,839,수서,GTX_A,21.5,127.10246845537694,37.486392416412166,209062.4639369563,542998.79155127
wirye_plan_area,남위례역,30,511,대치,서울3호선,21.666667,127.06288260206011,37.49438321809049,205560.83878125914,543882.5912216605
wirye_plan_area,남위례역,30,453,강변,서울2호선,21.833333,127.0947560262475,37.5352127586193,208374.90848513867,548416.514090757
wirye_plan_area,남위례역,30,810,선릉,분당선,22.333333,127.04887341969834,37.50484218769327,204321.37489646024,545042.6658840684
wirye_plan_area,남위례역,30,624,거여,서울5호선,22.333333,127.14376760607396,37.49333293435531,212713.8481228185,543773.8748815515
wirye_plan_area,남위례역,30,620,올림픽공원,서울5호선,22.333333,127.13097639480684,37.51635736455057,211579.12163537566,546327.6412417506
wirye_plan_area,남위례역,30,607,천호,서울5호선,22.333333,127.12396447570144,37.538500637421805,210955.98546222495,548784.4305445958
wirye_plan_area,남위례역,30,796,수내,분당선,22.833333,127.1143520319864,37.37845478546335,210127.99814908224,531020.4549966251
wirye_plan_area,남위례역,30,771,종합운동장,서울9호선,22.95,127.07598223383413,37.51160225275392,206717.72358601395,545794.5367416851
wirye_plan_area,남위례역,30,778,올림픽공원,서울9호선,23.0,127.13125496218146,37.51625605646414,211603.7644080068,546316.431639188
wirye_plan_area,남위례역,30,510,도곡,서울3호선,23.166667,127.0555675006598,37.491048742482185,204914.1676127927,543512.1010569647
wirye_plan_area,남위례역,30,736,암사역사공원,서울8호선,23.216667,127.1383368701046,37.55730179167237,212223.14846742334,550872.9050641976
wirye_plan_area,남위례역,30,454,구의,서울2호선,23.333333,127.0862247417597,37.53715481665681,207620.68238500145,548631.3332026995
wirye_plan_area,남위례역,30,448,삼성,서울2호선,23.333333,127.06313210133392,37.50891530115271,205581.82061031493,545495.4795345248
wirye_plan_area,남위례역,30,625,마천,서울5호선,23.433333,127.15282678886048,37.49499704089626,213514.68244289994,543959.8312361644
wirye_plan_area,남위례역,30,881,봉은사,서울9호선급행,23.866667,127.0601734237017,37.51442725764903,205319.8380729305,546107.0651613686
wirye_plan_area,남위례역,30,838,삼성,GTX_A,24.333333,127.06254819504764,37.509771638932015,205530.13139315363,545590.4876164575
wirye_plan_area,남위례역,30,811,선정릉,분당선,24.333333,127.043735554321,37.5106387912849,203866.78716116634,545685.7911083113
wirye_plan_area,남위례역,30,608,강동,서울5호선,24.333333,127.13241463712436,37.53588915403585,211703.21953425868,548495.6057800376
wirye_plan_area,남위례역,30,619,둔촌동,서울5호선,24.5,127.13621508958978,37.52766277122959,212040.43792019275,547583.0580758416
wirye_plan_area,남위례역,30,606,광나루,서울5호선,24.833333,127.10363624600872,37.545260871802135,209158.54816054503,549532.5603633125
wirye_plan_area,남위례역,30,885,중앙보훈병원,서울9호선급행,25.083333,127.14826627604758,37.528665428902215,213105.5016313651,547695.9516120916
wirye_plan_area,남위례역,30,509,매봉,서울3호선,25.166667,127.04677618667324,37.48696948538969,204136.92385374318,543058.9345849513
wirye_plan_area,남위례역,30,770,봉은사,서울9호선,25.216667,127.06022236028824,37.5142512509896,205324.17698361285,546087.5334214951
wirye_plan_area,남위례역,30,795,정자,분당선,25.333333,127.10805027517874,37.36637015292752,209571.3955258955,529678.58821441
wirye_plan_area,남위례역,30,777,둔촌오륜,서울9호선,25.333333,127.13951062486169,37.518923227645246,212333.17832595712,546613.5044082915
wirye_plan_area,남위례역,30,447,선릉,서울2호선,25.333333,127.04884944742884,37.50447516204327,204319.2764191641,545001.929658171
wirye_plan_area,남위례역,30,812,강남구청,분당선,25.833333,127.04141846607048,37.516818175071926,203661.62475474845,546371.531552071
wirye_plan_area,남위례역,30,455,건대입구,서울2호선,25.833333,127.06916133687464,37.54039736656281,206112.32611256398,548989.9706929771
wirye_plan_area,남위례역,30,609,길동,서울5호선,26.5,127.14004175872208,37.53789287459892,212376.99754545532,548718.9708636135
wirye_plan_area,남위례역,30,880,선정릉,서울9호선급행,26.733333,127.0440542026834,37.51050736146603,203894.96661760783,545671.2172171577
wirye_plan_area,남위례역,30,605,아차산,서울5호선,27.0,127.08969907636651,37.55192170514021,207926.18620177955,550270.5665336256
wirye_plan_area,남위례역,30,769,삼성중앙,서울9호선,27.033333,127.0533265789544,37.51303446510631,204714.6068241201,545952.1177620228
wirye_plan_area,남위례역,30,456,성수,서울2호선,27.333333,127.05638072816848,37.54448421832996,204982.5320725418,549442.8075744329
wirye_plan_area,남위례역,30,840,성남,GTX_A,27.35,127.12086379733869,37.39508384285294,210702.37232307898,532866.7491260648
wirye_plan_area,남위례역,30,508,양재,서울3호선,27.666667,127.0338695771307,37.48458004712426,202995.5482083967,542793.2496491452
wirye_plan_area,남위례역,30,794,미금,분당선,27.833333,127.10901849475744,37.35005408399885,209659.25388394718,527867.8573474591
wirye_plan_area,남위례역,30,446,역삼,서울2호선,27.833333,127.03636840669158,37.50063961417192,203215.865139945,544575.7337019544
wirye_plan_area,남위례역,30,610,굽은다리,서울5호선,28.166667,127.14284079165738,37.54543249803229,212623.10714413074,549556.1500052796
wirye_plan_area,남위례역,30,779,중앙보훈병원,서울9호선,28.45,127.14848157270966,37.52860977620455,213124.5418217269,547689.8048689549
wirye_plan_area,남위례역,30,737,장자호수공원,서울8호선,28.483333,127.13794890715565,37.58767364990827,212183.91998565456,554243.7812438211
wirye_plan_area,남위례역,30,813,압구정로데오,분당선,28.833333,127.04055846245012,37.52734337097982,203585.09195757113,547539.6631880631
wirye_plan_area,남위례역,30,457,뚝섬,서울2호선,28.833333,127.04703599105132,37.5473444530958,204156.5510879432,549759.8048952087
wirye_plan_area,남위례역,30,768,선정릉,서울9호선,29.1,127.04413239250458,37.510338197449975,203901.88842462035,545652.4454090482
wirye_plan_area,남위례역,30,604,군자,서울5호선,29.166667,127.07978942893898,37.55705115942891,207050.04484861757,550839.0855015432
wirye_plan_area,남위례역,30,445,강남,서울2호선,29.333333,127.02806167769988,37.49811677955261,202481.4286563659,544295.4803679711
wirye_plan_area,남위례역,30,793,오리,분당선,29.833333,127.1089653267135,37.33986223006651,209655.84803235682,526736.7174388769
wirye_plan_area,남위례역,30,611,명일,서울5호선,29.833333,127.1440279234917,37.551293131001216,212727.01977186036,550206.7702101691
wirye_plan_area,남위례역,30,879,신논현,서울9호선급행,29.833333,127.02576262558544,37.50508932731812,202277.9170073122,545069.284885228
wirye_plan_area,남위례역,60,735,남위례,서울8호선,0.0,127.13969234334893,37.46249121266242,212358.53684047298,540350.311127827
wirye_plan_area,남위례역,60,723,산성,서울8호선,1.666667,127.1499895659972,37.45687166092399,213270.52237866347,539728.0181882225
wirye_plan_area,남위례역,60,724,복정,서울8호선,1.833333,127.12676817610888,37.470868178941465,211213.88808775824,541278.4239671334
wirye_plan_area,남위례역,60,725,장지,서울8호선,3.5,127.12621866852548,37.47858602461259,211164.1306704346,542134.9363733239
wirye_plan_area,남위례역,60,722,남한산성입구,서울8호선,4.333333,127.16003270270654,37.45203498104027,214160.01438231516,539192.6750561103
wirye_plan_area,남위례역,60,726,문정,서울8호선,5.0,127.12239054688452,37.48599958850546,210824.46092328243,542957.2969012362
wirye_plan_area,남위례역,60,239,남위례,위례선,5.5,127.13948214978772,37.46275421160215,212339.89785247465,540379.4728825322
wirye_plan_area,남위례역,60,721,단대오거리,서울8호선,6.0,127.15672440797957,37.44508841834457,213868.57194640272,538421.210568585
wirye_plan_area,남위례역,60,803,복정,분당선,6.5,127.126555484368,37.47088919380632,211195.07027576305,541280.7310312241
wirye_plan_area,남위례역,60,727,가락시장,서울8호선,6.5,127.11815833405204,37.49313536324696,210449.1615172304,543748.7962592622
wirye_plan_area,남위례역,60,238,위례트램스퀘어,위례선,7.166667,127.14180744696384,37.46718144424226,212544.87579466714,540871.1429401787
wirye_plan_area,남위례역,60,241,복정,위례선,7.333333,127.1270278105517,37.47088445717129,211236.8528729369,541280.2615775759
wirye_plan_area,남위례역,60,720,신흥,서울8호선,7.5,127.14760299428023,37.440910752121255,213062.14207555077,537956.2445324227
wirye_plan_area,남위례역,60,728,송파,서울8호선,8.333333,127.11245977050264,37.499453281817736,209944.37932763508,544449.3859222594
wirye_plan_area,남위례역,60,237,위례역사공원,위례선,8.5,127.14201372859924,37.47018745174672,212562.6212901078,541204.7967961855
wirye_plan_area,남위례역,60,719,수진,서울8호선,9.0,127.14085740225366,37.43749374732599,212465.75667868584,537576.091345933
wirye_plan_area,남위례역,60,802,가천대,분당선,9.5,127.1266911670322,37.44886491716168,211210.3600909792,538836.3530373116
wirye_plan_area,남위례역,60,240,위례스마트시티,위례선,9.583333,127.13472877737894,37.46901415690397,211918.37600782295,541073.6300661976
wirye_plan_area,남위례역,60,729,석촌,서울8호선,10.0,127.1072024211311,37.505234569854736,209478.76137503935,545090.4920080592
wirye_plan_area,남위례역,60,236,위례중앙광장,위례선,10.0,127.14225556910638,37.47415273575992,212583.3499014258,541644.9224820584
wirye_plan_area,남위례역,60,804,수서,분당선,10.5,127.10179180251572,37.487183508394914,209002.5247956375,543086.5274274613
wirye_plan_area,남위례역,60,718,모란,서울8호선,11.0,127.12979700679932,37.43401380632197,211487.4527682334,537188.4615473535
wirye_plan_area,남위례역,60,235,위례별,위례선,11.033333,127.14306219365102,37.477464296284296,212654.1423109359,542012.5696489409
wirye_plan_area,남위례역,60,516,가락시장,서울3호선,11.166667,127.1176994968518,37.49224072819765,210408.70904714483,543649.4526006386
wirye_plan_area,남위례역,60,801,태평,분당선,11.5,127.12780338697468,37.4397579701397,211310.14647431532,537825.7417633232
wirye_plan_area,남위례역,60,234,위례호수공원,위례선,12.05,127.14328724257729,37.48075810498525,212673.4920743366,542378.1689861241
wirye_plan_area,남위례역,60,730,잠실,서울8호선,12.333333,127.10320255466382,37.51422780237127,209124.0012283694,546088.230944805
wirye_plan_area,남위례역,60,517,경찰병원,서울3호선,12.666667,127.12438262870327,37.49583762756161,210999.20193465025,544049.421592523
wirye_plan_area,남위례역,60,233,덕수고등학교,위례선,13.3,127.14567481680112,37.48490567223692,212883.95651980228,542838.8182689981
wirye_plan_area,남위례역,60,800,모란,분당선,13.5,127.12906689217004,37.432299307382586,211423.0957908957,536998.087692357
wirye_plan_area,남위례역,60,515,수서,서울3호선,13.666667,127.1020946489058,37.48744612229928,209029.2771020779,543115.7031180791
wirye_plan_area,남위례역,60,518,오금,서울3호선,14.166667,127.12842533949964,37.50230020627933,211355.72181237262,544767.1644981389
wirye_plan_area,남위례역,60,731,몽촌토성,서울8호선,14.166667,127.11286618903804,37.51782512393169,209977.8716648804,546488.4692795654
wirye_plan_area,남위례역,60,232,위례솔,위례선,14.433333,127.14951410971696,37.487554822477,213223.04939447512,543133.3714868306
wirye_plan_area,남위례역,60,805,대모산입구,분당선,14.5,127.07272520536556,37.49139885544521,206431.49659327947,543551.9929504927
wirye_plan_area,남위례역,60,231,북위례,위례선,15.583333,127.15381650003032,37.489901472632816,213603.12811246834,543394.4319643266
wirye_plan_area,남위례역,60,806,개포동,분당선,15.833333,127.06603356695186,37.48909188383677,205839.89711657923,543295.5132432455
wirye_plan_area,남위례역,60,514,일원,서울3호선,16.166667,127.0842561048024,37.48389237561364,207451.98430139723,542719.7227611504
wirye_plan_area,남위례역,60,774,석촌,서울9호선,16.166667,127.10690960060364,37.50505930875045,209452.89248354378,545071.010818132
wirye_plan_area,남위례역,60,799,야탑,분당선,16.5,127.1286852017904,37.41180416352642,211392.41874202606,534723.374786168
wirye_plan_area,남위례역,60,732,강동구청,서울8호선,16.666667,127.1205230881743,37.53041250323172,210652.98579929862,547886.3513461581
wirye_plan_area,남위례역,60,230,마천,위례선,17.1,127.15165039494376,37.49409143960419,213410.81418129447,543859.1529812095
wirye_plan_area,남위례역,60,883,석촌,서울9호선급행,17.166667,127.10677442004425,37.50520387554385,209440.9216789192,545087.042309411
wirye_plan_area,남위례역,60,451,잠실,서울2호선,17.333333,127.10041380810402,37.5133366015627,208877.5573312333,545989.0521575582
wirye_plan_area,남위례역,60,807,구룡,분당선,17.666667,127.05959630216212,37.48702793012337,205270.74124561946,543066.0617099694
wirye_plan_area,남위례역,60,773,석촌고분,서울9호선,17.983333,127.09697063884455,37.50248404349023,208574.38881982004,544784.2375289107
wirye_plan_area,남위례역,60,513,대청,서울3호선,18.166667,127.07965438746068,37.49351094157151,207044.08465801863,543786.9028490874
wirye_plan_area,남위례역,60,775,송파나루,서울9호선,18.2,127.1122200644706,37.51030427208916,209921.74694585172,545653.6814794868
wirye_plan_area,남위례역,60,733,천호,서울8호선,18.5,127.12322157745128,37.538017360102174,210890.3983426871,548730.7063519051
wirye_plan_area,남위례역,60,622,오금,서울5호선,18.666667,127.12789900357716,37.502175504672856,211309.20053064384,544753.2608445992
wirye_plan_area,남위례역,60,808,도곡,분당선,19.0,127.05528972002826,37.49126963926923,204889.58740289265,543536.603238563
wirye_plan_area,남위례역,60,798,이매,분당선,19.0,127.12828907263012,37.39642775541209,211359.6707253735,533016.771659351
wirye_plan_area,남위례역,60,452,잠실나루,서울2호선,19.333333,127.10378518773568,37.52071866422928,209174.71635098694,546808.6915722984
wirye_plan_area,남위례역,60,450,잠실새내,서울2호선,19.333333,127.08578361601803,37.51162337532623,207584.27913018884,545797.625971368
wirye_plan_area,남위례역,60,772,삼전,서울9호선,20.083333,127.0870865662072,37.504639986996615,207700.1925434112,545022.6649106635
wirye_plan_area,남위례역,60,512,학여울,서울3호선,20.166667,127.07121516297254,37.49685981421995,206297.49653910982,544157.9860053974
wirye_plan_area,남위례역,60,776,한성백제,서울9호선,20.35,127.11527498699265,37.51526192266898,210191.1687230323,546204.244413741
wirye_plan_area,남위례역,60,809,한티,분당선,20.5,127.05289869433383,37.496292233946704,204677.82199365043,544093.9241054715
wirye_plan_area,남위례역,60,623,개롱,서울5호선,20.5,127.13507764191463,37.49793804469948,211944.63180918433,544283.8442037288
wirye_plan_area,남위례역,60,621,방이,서울5호선,20.5,127.1260296858776,37.50863811844353,211142.94939450867,545470.3053227807
wirye_plan_area,남위례역,60,797,서현,분당선,20.833333,127.12345491196908,37.38502792700807,210933.2733739239,531750.990037986
wirye_plan_area,남위례역,60,734,암사,서울8호선,20.833333,127.12752631532123,37.55013385216643,211269.02991861477,550075.998066817
wirye_plan_area,남위례역,60,449,종합운동장,서울2호선,21.333333,127.0738741898419,37.51114024667451,206531.38792136285,545743.11153201
wirye_plan_area,남위례역,60,882,종합운동장,서울9호선급행,21.333333,127.07610376624258,37.51175432363645,206728.4548316606,545811.4233592725
wirye_plan_area,남위례역,60,884,올림픽공원,서울9호선급행,21.416667,127.13105462314178,37.51633991834076,211586.04020333037,546325.7145625938
wirye_plan_area,남위례역,60,839,수서,GTX_A,21.5,127.10246845537694,37.486392416412166,209062.4639369563,542998.79155127
wirye_plan_area,남위례역,60,511,대치,서울3호선,21.666667,127.06288260206011,37.49438321809049,205560.83878125914,543882.5912216605
wirye_plan_area,남위례역,60,453,강변,서울2호선,21.833333,127.0947560262475,37.5352127586193,208374.90848513867,548416.514090757
wirye_plan_area,남위례역,60,810,선릉,분당선,22.333333,127.04887341969834,37.50484218769327,204321.37489646024,545042.6658840684
wirye_plan_area,남위례역,60,624,거여,서울5호선,22.333333,127.14376760607396,37.49333293435531,212713.8481228185,543773.8748815515
wirye_plan_area,남위례역,60,620,올림픽공원,서울5호선,22.333333,127.13097639480684,37.51635736455057,211579.12163537566,546327.6412417506
wirye_plan_area,남위례역,60,607,천호,서울5호선,22.333333,127.12396447570144,37.538500637421805,210955.98546222495,548784.4305445958
wirye_plan_area,남위례역,60,796,수내,분당선,22.833333,127.1143520319864,37.37845478546335,210127.99814908224,531020.4549966251
wirye_plan_area,남위례역,60,771,종합운동장,서울9호선,22.95,127.07598223383413,37.51160225275392,206717.72358601395,545794.5367416851
wirye_plan_area,남위례역,60,778,올림픽공원,서울9호선,23.0,127.13125496218146,37.51625605646414,211603.7644080068,546316.431639188
