area_name,parcel_id,pnu,jibun,parcel_area_sqm,join_status,estimated_status,note
pangyo_1st_technovalley,4113510900103760031,4113510900103760031,376-31도,295.43376506370697,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106680006,4113510900106680006,668-6대,4002.672183757943,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106680005,4113510900106680005,668-5대,3761.040492249862,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106680004,4113510900106680004,668-4공,9511.048350364828,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106680003,4113510900106680003,668-3공,4099.402114543152,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106680001,4113510900106680001,668-1도,53709.3097092969,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106670007,4113510900106670007,667-7도,13064.12367061964,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106670006,4113510900106670006,667-6 도,4399.914739334675,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106330002,4113510900106330002,633-2도,8605.282260330825,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106330001,4113510900106330001,633-1 도,5659.416671531003,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106320001,4113510900106320001,632-1도,954.1119933357585,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106310001,4113510900106310001,631-1도,6725.513594531028,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106300001,4113510900106300001,630-1도,3117.9997435888044,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106290001,4113510900106290001,629-1도,541.4921413135324,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106260001,4113510900106260001,626-1도,2136.8949411117137,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240007,4113510900106240007,624-7도,3140.597716576585,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240006,4113510900106240006,624-6도,790.7161028030376,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240005,4113510900106240005,624-5대,2072.9065438126627,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240004,4113510900106240004,624-4대,1818.8333073921158,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240003,4113510900106240003,624-3대,1818.9408549593468,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240002,4113510900106240002,624-2대,1819.012653478869,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106240001,4113510900106240001,624-1대,1818.8677554615056,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106230005,4113510900106230005,623-5천,51604.59848056285,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106230004,4113510900106230004,623-4공,1800.059460812755,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106230003,4113510900106230003,623-3공,3805.8920887654253,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106230002,4113510900106230002,623-2도,2030.1835812444272,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106230001,4113510900106230001,623-1대,3903.905813517654,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900107030003,4113510900107030003,703-3 도,44977.1434358332,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900107030001,4113510900107030001,703-1수,5041.609346474754,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900107010001,4113510900107010001,701-1도,2168.24418257003,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106990000,4113510900106990000,699공,4163.906614058948,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106980001,4113510900106980001,698-1도,15246.09876777517,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106960003,4113510900106960003,696-3공,5425.223009587483,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106960002,4113510900106960002,696-2대,3774.7874510983647,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106940003,4113510900106940003,694-3도,442.00757868438416,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106940002,4113510900106940002,694-2공,2032.293339145367,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106930002,4113510900106930002,693-2도,941.7141403605575,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106930001,4113510900106930001,693-1대,2880.346839611896,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106920001,4113510900106920001,692-1도,855.3606725699368,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106900001,4113510900106900001,690-1도,1222.1838597601993,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106890001,4113510900106890001,689-1도,1561.895230407737,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106880003,4113510900106880003,688-3도,23393.266334744938,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106880002,4113510900106880002,688-2수,2099.803765265448,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106870002,4113510900106870002,687-2도,1304.359050039669,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106870001,4113510900106870001,687-1대,3073.3963210752586,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106850001,4113510900106850001,685-1도,929.8345332789904,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106120005,4113510900106120005,612-5도,549.8174533196836,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106830001,4113510900106830001,683-1도,5154.847080904283,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106820001,4113510900106820001,682-1도,695.5549780851802,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106810001,4113510900106810001,681-1도,943.7861113179897,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106800001,4113510900106800001,680-1공,11883.072427044466,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106790001,4113510900106790001,679-1도,2480.831051419581,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106780001,4113510900106780001,678-1공,2629.7343675384013,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106770000,4113510900106770000,677공,8323.774163092357,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106760003,4113510900106760003,676-3도,963.6239999315139,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106760002,4113510900106760002,676-2도,226.71757684113553,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106760001,4113510900106760001,676-1수,2669.3911946023322,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106750001,4113510900106750001,675-1도,6702.343327501103,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106730001,4113510900106730001,673-1도,2040.1844971548512,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720006,4113510900106720006,672-6도,11810.824863223786,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720005,4113510900106720005,672-5대,1545.0713063606709,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720004,4113510900106720004,672-4대,1500.94506067616,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720003,4113510900106720003,672-3대,1456.007328958869,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720002,4113510900106720002,672-2대,1332.8886960443854,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106720001,4113510900106720001,672-1대,1459.0074302893318,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106710004,4113510900106710004,671-4도,3153.550744815114,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
pangyo_1st_technovalley,4113510900106700001,4113510900106700001,670-1도,2341.140229217118,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106300009,1171010900106300009,630-9 답,325.9759326775043,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106300008,1171010900106300008,630-8 답,176.3366404597699,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106300002,1171010900106300002,630-2 답,326.127034578383,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106300001,1171010900106300001,630-1답,202.25643021460942,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106270007,1171010900106270007,627-7 답,74.17424197209046,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106260005,1171010900106260005,626-5 답,41.856203429945054,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106260001,1171010900106260001,626-1답,121.70359401983663,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106260000,1171010900106260000,626답,80.748148590823,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106250009,1171010900106250009,625-9 답,139.6277075540757,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106250008,1171010900106250008,625-8 답,64.99549405875699,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106250001,1171010900106250001,625-1 구,9.051429847689212,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106240005,1171010900106240005,624-5 답,34.89341499341114,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106230007,1171010900106230007,623-7 답,0.06500095383316888,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106220009,1171010900106220009,622-9 답,190.39489873207967,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106080015,1171010900106080015,608-15답,8.880215123586538,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106030011,1171010900106030011,603-11 주,47.1417344610927,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106030009,1171010900106030009,603-9 답,165.22879389512963,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106030003,1171010900106030003,603-3 주,38.04508080475683,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106020046,1171010900106020046,602-46 답,0.42003724136497944,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190038,1171010900100190038,19-38 천,213.15542949374827,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190036,1171010900100190036,19-36 잡,30.036716682319664,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190037,1171010900100190037,19-37 천,174.06287914944477,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190039,1171010900100190039,19-39 천,126.30570380124041,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190040,1171010900100190040,19-40 천,18.66040267753276,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190043,1171010900100190043,19-43 천,22.911992236453408,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190044,1171010900100190044,19-44 천,3.0736520359253134,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190045,1171010900100190045,19-45 천,2.469990248355533,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100190046,1171010900100190046,19-46 천,0.14651864084562946,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100570022,1171010900100570022,57-22도,40.119240927098325,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900100570023,1171010900100570023,57-23도,56.50176937537108,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900106970052,1171010900106970052,697-52 천,50.88425304561247,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900105740002,1171010900105740002,574-2 답,46.15617320191481,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190010,1171010900103190010,319-10 도,20.624888111798043,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190016,1171010900103190016,319-16 전,91.32768172176138,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190021,1171010900103190021,319-21천,682.9417362770098,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190026,1171010900103190026,319-26 구,11.14139521747948,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190035,1171010900103190035,319-35도,55.938961276428785,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190039,1171010900103190039,319-39구,23.862379007484336,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190040,1171010900103190040,319-40 잡,19.52849821566079,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190059,1171010900103190059,319-59 도,94.91873603060765,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190060,1171010900103190060,319-60 도,60.100139888910796,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190063,1171010900103190063,319-63 구,1.4828681350312947,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190064,1171010900103190064,319-64 구,69.66767287859895,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190067,1171010900103190067,319-67 천,8.692259124759275,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190068,1171010900103190068,319-68 천,7.358761565626991,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190069,1171010900103190069,319-69 천,85.26537884939927,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190070,1171010900103190070,319-70 천,48.765339218167355,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190071,1171010900103190071,319-71 도,150.87026160766902,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190072,1171010900103190072,319-72 도,75.21531461585224,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190073,1171010900103190073,319-73 구,38.31091400258664,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190075,1171010900103190075,319-75 도,7.854158094859153,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190076,1171010900103190076,319-76 천,21.702678762590093,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190077,1171010900103190077,319-77 천,108.22734971514802,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190078,1171010900103190078,319-78 도,1.8828886990958036,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190080,1171010900103190080,319-80 도,167.77349125119673,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190085,1171010900103190085,319-85 도,20.426992792421217,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190086,1171010900103190086,319-86 도,32.376794485293246,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190087,1171010900103190087,319-87 천,7.938160259217061,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190088,1171010900103190088,319-88 천,36.87286606133638,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103190089,1171010900103190089,319-89 도,14.26302748740854,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103580000,1171010900103580000,358잡,458.55655849207096,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103590000,1171010900103590000,359 도,166.92157512030343,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103600000,1171010900103600000,360답,2076.150222726095,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103600002,1171010900103600002,360-2 도,50.45803848658688,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103610000,1171010900103610000,361임,130.16977759714325,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103610008,1171010900103610008,361-8 임,11.454048148925084,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103630000,1171010900103630000,363전,2623.1485673625075,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103640000,1171010900103640000,364천,191.18810070738957,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103650000,1171010900103650000,365임,165.6648780268294,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103660000,1171010900103660000,366천,1635.5772543050837,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900105380001,1171010900105380001,538-1답,124.12020761743429,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103670000,1171010900103670000,367전,2791.535268989095,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103670001,1171010900103670001,367-1전,185.70920825101553,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103680000,1171010900103680000,368전,1696.4643147250345,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103930002,1171010900103930002,393-2전,1287.1316901837145,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900103940000,1171010900103940000,394답,1041.2260567526246,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900104270004,1171010900104270004,427-4답,476.5938753740447,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900104270005,1171010900104270005,427-5 답,8.71169582147976,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
wirye_plan_area,1171010900104270006,1171010900104270006,427-6 답,142.93932543669638,not_joined_to_building_register,미건축/공지 추정,건축물대장 조인 실패와 실제 미건축 필지가 혼재될 수 있음
